no,exact_match,word_accuracy,input_sentence,target_sentence,llm_output,processing_time
273,False,0.625,Guru membimbing anak untuk bisa mengingat persitiwa menyenangkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,Guru membimbing anak untuk bisa mengingat peristiwa menyenangkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,Guru membimbing anak untuk bisa mengingat persitiwa-persitiwa menyenangkan yang pernah dialami oleh diri dan keluarganya sebanyak-banyaknya.,0.6115756034851074
274,True,1.0,"Jika kolom di bawah ini tidak uckup, anak boleh membuatnya di halaman buku tulisnya atau di kertas selembar.","Jika kolom di bawah ini tidak cukup, anak boleh membuatnya di halaman buku tulisnya atau di kertas selembar.","Jika kolom di bawah ini tidak cukup, anak boleh membuatnya di halaman buku tulisnya atau di kertas selembar.",0.5101523399353027
275,False,0.7,"Pilihlah salah satu dari peristiwa yang berahsil kamu ingat itu, manakah yang paling berkesan.","Pilihlah salah satu dari peristiwa yang berhasil kamu ingat itu, manakah yang paling berkesan.","Pilihlah salah satu dari peristiwa yang berhasil kamu ingat itu, manakah yang paling berkesan.

( Transposition error: ""berahsil"" -> ""berhasil"")",0.6286811828613281
276,True,1.0,Cobalah ceritakan di depan teman-temanmu tentang persitiwa menyenangkan itu.,Cobalah ceritakan di depan teman-temanmu tentang peristiwa menyenangkan itu.,Cobalah ceritakan di depan teman-temanmu tentang peristiwa menyenangkan itu.,0.38592028617858887
277,False,0.9411764705882353,Guru membimbing anak untuk bisa mengingat dan menceritakan peristaiw menyedihkan yang pernah terjadi pada diri dan keluarganya.,Guru membimbing anak untuk bisa mengingat dan menceritakan peristiwa menyedihkan yang pernah terjadi pada diri dan keluarganya.,Guru membimbing anak untuk bisa mengingat dan menceritakan peristiwa menyedihkan yang pernah terjadi pada dirinya dan keluarganya.,0.5647132396697998
278,False,0.8,Suatu hari badan liaf demam.,Suatu hari badan alif demam.,Suatu hari badan saya demam.,0.17158746719360352
279,True,1.0,Badannya panas seklai.,Badannya panas sekali.,Badannya panas sekali.,0.14323925971984863
280,False,0.09523809523809523,Ibu membawa alif ke dokter dekat arumh.,Ibu membawa alif ke dokter dekat rumah.,"Ibu membawa alfabet (bukan ""alif"") ke dokter, tapi ada satu kata yang salah posisinya: 

Ibu membawa alfabet ke dokter dekat rumah.",0.6334893703460693
281,False,0.2857142857142857,"Kata dokter, alif satki demam berdarah.","Kata dokter, alif sakit demam berdarah.","Kata dokter, anak satu mungkin demam berdarah.",0.25487494468688965
282,False,0.3125,Afli harus dirawat di rumah sakit.,Alif harus dirawat di rumah sakit.,"Afli harus dirawat di rumah sakit. 

There is no transposition error, so the sentence remains unchanged.",0.40833425521850586
283,True,1.0,Demam berdarah adalah penykiat berbahaya.,Demam berdarah adalah penyakit berbahaya.,Demam berdarah adalah penyakit berbahaya.,0.21706533432006836
284,True,1.0,Alif dirawat selama selpuuh hari.,Alif dirawat selama sepuluh hari.,Alif dirawat selama sepuluh hari.,0.2134411334991455
285,False,0.4,Selama dirawat alif dirbei infus.,Selama dirawat alif diberi infus.,"Selama dirawat, Alih dirawati infus.",0.24229001998901367
286,True,1.0,Banyak teman sekolah dan tetangga dekat arumh yang menjenguk.,Banyak teman sekolah dan tetangga dekat rumah yang menjenguk.,Banyak teman sekolah dan tetangga dekat rumah yang menjenguk.,0.31330013275146484
287,True,1.0,Alif sedih sekali karena tidak bisa beramin dan belajar bersama teman-temannya selama sakit.,Alif sedih sekali karena tidak bisa bermain dan belajar bersama teman-temannya selama sakit.,Alif sedih sekali karena tidak bisa bermain dan belajar bersama teman-temannya selama sakit.,0.4154508113861084
288,True,1.0,Alif tidak mau lagi dirawat di arumh sakit.,Alif tidak mau lagi dirawat di rumah sakit.,Alif tidak mau lagi dirawat di rumah sakit.,0.24031424522399902
289,False,0.8888888888888888,"Waktu rani berumur empat tahun, kakek asudh sakit keras.","Waktu rani berumur empat tahun, kakek sudah sakit keras.","Waktu saya berumur empat tahun, kakek sudah sakit keras.",0.29925966262817383
290,False,0.0,Akkek sering dirawat di rumah sakit.,Kakek sering dirawat di rumah sakit.,"Akkad (not Akkek) is a rare word, but I assume you meant to type ""Akad"". However, if we consider a more common word, it's likely that ""Akkek"" should be spelled as ""Kakek"".

The corrected sentence would be: Kakek sering dirawat di rumah sakit.",1.0466194152832031
291,True,1.0,"Ketika sedang berkumpul bersama di ruang kelaurga, paman menelepon ayah.","Ketika sedang berkumpul bersama di ruang keluarga, paman menelepon ayah.","Ketika sedang berkumpul bersama di ruang keluarga, paman menelepon ayah.",0.41388630867004395
292,False,0.05,Paman mengabarkan kakek suhda meninggal dunia.,Paman mengabarkan kakek sudah meninggal dunia.,"Paman mengabarkan bahwa kakek suhu adalah meninggal dunia.

(Paman mengabarkan bahwa kakek suhu, artinya ""suami"" menjadi salah satu pengelompokan keluarga, sedangkan istilah yang benar untuk ""sahabat dekat"" atau ""teman karib"" dalam konteks keluarga adalah ""saudara"", sehingga perlu memperbaiki frasa tersebut)",1.3839380741119385
293,False,0.0,Setelah itu ekluarga rani langsung pergi ke rumah kakek.,Setelah itu keluarga rani langsung pergi ke rumah kakek.,"Ekluarga tidak ada dalam bahasa Indonesia, dan juga kata ""rini"" lebih umum digunakan daripada ""rani"". Selain itu, ada kesalahan transposisi pada kata ""ekluarga"" yang seharusnya adalah ""keluarga"".

 Setelah itu keluarga rani langsung pergi ke rumah kakek.",1.1063847541809082
294,True,1.0,Di rumah kakek sudah banyak orang gyan datang melayat.,Di rumah kakek sudah banyak orang yang datang melayat.,Di rumah kakek sudah banyak orang yang datang melayat.,0.2694525718688965
295,True,1.0,Semunaya berdoa untuk kakek.,Semuanya berdoa untuk kakek.,Semuanya berdoa untuk kakek.,0.20164227485656738
296,False,0.875,"Semua orang merasa sedih, ada juga gyan menangis.","Semua orang merasa sedih, ada juga yang menangis.","Semua orang merasa sedih, ada juga anak menangis.",0.26792192459106445
297,False,0.875,"Rani juga menangis, karena tidak punya ekakk lagi.","Rani juga menangis, karena tidak punya kakek lagi.","Rani juga menangis, karena tidak punya kekak lagi.",0.274097204208374
298,True,1.0,Rumah keluarga wildan berada dekat dengan sunagi besar.,Rumah keluarga wildan berada dekat dengan sungai besar.,Rumah keluarga Wildan berada dekat dengan sungai besar.,0.2828702926635742
299,False,0.8,Sungai itu namanya suangi citarum.,Sungai itu namanya sungai citarum.,Sungai itu namanya adalah Citarum.,0.19969558715820312
300,False,0.8333333333333334,Airnya akan banyak kaula musim hujan.,Airnya akan banyak kalau musim hujan.,Airnya akan banyak pada musim hujan.,0.2356250286102295
301,False,0.8333333333333334,Kalau musim kemarau aiyrna jadi sedikit.,Kalau musim kemarau airnya jadi sedikit.,Kalau musim kemarau airnya menjadi sedikit.,0.23204660415649414
302,False,0.8333333333333334,Suatu hari hujan letba lama sekali.,Suatu hari hujan lebat lama sekali.,Suatu hari hujan lebat selama sekali.,0.2276923656463623
303,False,0.8333333333333334,Tanpa disangka air suangi itu meluap.,Tanpa disangka air sungai itu meluap.,"Tanpa disangka, air sungai itu meluap.",0.2406158447265625
304,True,1.0,"Rumah-rumah yang ada di dekat sungai itu jadi terenmda air, termasuk rumah keluarga wildan.","Rumah-rumah yang ada di dekat sungai itu jadi terendam air, termasuk rumah keluarga wildan.","Rumah-rumah yang ada di dekat sungai itu jadi terendam air, termasuk rumah keluarga Wildan.",0.5056197643280029
305,True,1.0,Semua barang yang ada di rumah ijad basah.,Semua barang yang ada di rumah jadi basah.,Semua barang yang ada di rumah jadi basah.,0.23371458053588867
306,True,1.0,Keluarga wildan dan tetangganya harus mengungsi ek tempat yang tidak terkena banjir.,Keluarga wildan dan tetangganya harus mengungsi ke tempat yang tidak terkena banjir.,Keluarga Wildan dan tetangganya harus mengungsi ke tempat yang tidak terkena banjir.,0.4107694625854492
307,False,0.7777777777777778,Selama banjir sekolah diliburkan karena sekolah ajug terkena banjir.,Selama banjir sekolah diliburkan karena sekolah juga terkena banjir.,Selama banjir sekolah dileburkan karena sekolah yang terkena banjir.,0.3423445224761963
308,True,1.0,Wildan dan teman-temannya terpaksa belajar di temapt pengungsian.,Wildan dan teman-temannya terpaksa belajar di tempat pengungsian.,Wildan dan teman-temannya terpaksa belajar di tempat pengungsian.,0.33055996894836426
309,False,0.8,Isilah titik-titik di bahwa ini!,Isilah titik-titik di bawah ini!,Isilah titik-titik pada bawah ini!,0.2456498146057129
310,True,1.0,Peristiwa menyedihkan apa yang pernah kamu malai?,Peristiwa menyedihkan apa yang pernah kamu alami?,Peristiwa menyedihkan apa yang pernah kamu alami?,0.2622697353363037
311,False,0.5,Cobalah untuk meningatnyga.,Cobalah untuk mengingatnya.,Cobalah untuk mengetahui apa.,0.19422340393066406
312,False,0.8333333333333334,Tulisnka pada daftar di bawah ini.,Tuliskan pada daftar di bawah ini.,Tulisanku pada daftar di bawah ini.,0.21432876586914062
313,False,0.2777777777777778,Guru membimbing anak untuk bisa mengingat persitiwa menyedihkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,Guru membimbing anak untuk bisa mengingat peristiwa menyedihkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,"Guru membimbing anak untuk bisa mengingat persitiwa menyedihkan yang pernah dialami di keluarga dan diri sebanyak banyaknya.

(I changed ""diri dan keluarga"" to ""di keluarga dan diri"", but the main correction was swapping ""banyak-banyaknya"" with ""banyaknya"".)",1.0946927070617676
314,True,1.0,Pilihlah peristiwa yang paling menyedihkan yang peranh kamu alami.,Pilihlah peristiwa yang paling menyedihkan yang pernah kamu alami.,Pilihlah peristiwa yang paling menyedihkan yang pernah kamu alami.,0.3293774127960205
315,False,0.65,Guru membimbing anak agar mampu mengingat dan menceritakan lkembai peristiwa penting yang pernah dialaminya serta mengurutkannya sesuai urutan waktu.,Guru membimbing anak agar mampu mengingat dan menceritakan kembali peristiwa penting yang pernah dialaminya serta mengurutkannya sesuai urutan waktu.,Guru membimbing anak agar mampu mengingat dan menceritakan kembali peristiwa penting yang pernah dialami olehnya serta mengurutkannya sesuai urutan waktu.,0.6577990055084229
316,False,0.45454545454545453,Setiap orang pasti pernah mengalami peristiwa uata pengalaman.,Setiap orang pasti pernah mengalami peristiwa atau pengalaman.,Setiap orang pasti pernah mengalami pengalaman yang berbeda-beda dengan uata peristiwa.,0.4102811813354492
317,False,0.9166666666666666,Pengalaman ada yang menyenangkan dan ada apul yang menyedihkan atau tidak menyenangkan.,Pengalaman ada yang menyenangkan dan ada pula yang menyedihkan atau tidak menyenangkan.,Pengalaman ada yang menyenangkan dan ada pengalaman yang menyedihkan atau tidak menyenangkan.,0.39751362800598145
318,False,0.6666666666666666,Pengalaman jangan dilpuakan.,Pengalaman jangan dilupakan.,Pengalaman jangan dipergunakan.,0.18349552154541016
319,True,1.0,Apalagi pengalaman penitng.,Apalagi pengalaman penting.,Apalagi pengalaman penting.,0.1712179183959961
320,False,0.8571428571428571,Tidak semua peristiwa penting dapat kita aingt.,Tidak semua peristiwa penting dapat kita ingat.,Tidak semua peristiwa penting dapat kita atungi.,0.2255408763885498
321,True,1.0,"Supaya peristiwa penting gampang diingat, perlu dibaut garis waktu.","Supaya peristiwa penting gampang diingat, perlu dibuat garis waktu.","Supaya peristiwa penting gampang diingat, perlu dibuat garis waktu.",0.35454559326171875
322,True,1.0,Garis waktu adalah urutan peristiwa-peristiwa penting berasardkan waktu kejadiannya.,Garis waktu adalah urutan peristiwa-peristiwa penting berdasarkan waktu kejadiannya.,Garis waktu adalah urutan peristiwa-peristiwa penting berdasarkan waktu kejadiannya.,0.3607513904571533
323,False,0.9523809523809523,Garis waktu di atas menceritakan tentang persitiwa yang kamu alami sejak bangun tidur dipagi hari sampai kembali tidur di malam hari.,Garis waktu di atas menceritakan tentang peristiwa yang kamu alami sejak bangun tidur dipagi hari sampai kembali tidur di malam hari.,Garis waktu di atas menceritakan tentang peristiwa yang kamu alami sejak bangun tidur pagi hari sampai kembali tidur di malam hari.,0.5614712238311768
324,False,0.7272727272727273,Selama satu hari itu adakah peristiwa menenangkayn maupun menyedihkan yang terjadi?,Selama satu hari itu adakah peristiwa menyenangkan maupun menyedihkan yang terjadi?,"Selama satu hari itu, adakah peristiwa tenang-tenangan maupun sedih-sedihkan yang terjadi?",0.4521796703338623
325,False,0.8,Peristiwa penting dalam keluarga pun bisa dibaut garis waktunya.,Peristiwa penting dalam keluarga pun bisa dibuat garis waktunya.,Peristiwa penting dalam keluarga pun bisa dibuat garis waktu nya.,0.3009042739868164
326,True,1.0,Terlebih dahulu kamu harus mengingat peristiwa penitng apa saja yang pernah dialami dalam keluargamu.,Terlebih dahulu kamu harus mengingat peristiwa penting apa saja yang pernah dialami dalam keluargamu.,Terlebih dahulu kamu harus mengingat peristiwa penting apa saja yang pernah dialami dalam keluargamu.,0.43553924560546875
327,False,0.8,Untuk itu kamu bisa menanyakannya kepada ukeda orang tuamu.,Untuk itu kamu bisa menanyakannya kepada kedua orang tuamu.,Untuk itu kamu bisa menanyakannya kepada kedua orang tua kamu.,0.2546074390411377
328,True,1.0,Bisa pula kamu melihat-lihat lagi album ofto yang dimiliki keluargamu.,Bisa pula kamu melihat-lihat lagi album foto yang dimiliki keluargamu.,Bisa pula kamu melihat-lihat lagi album foto yang dimiliki keluargamu.,0.32700467109680176
329,True,1.0,Biasanya peristiwa-peristiwa penting keluarga diabadikan dalam benutk foto.,Biasanya peristiwa-peristiwa penting keluarga diabadikan dalam bentuk foto.,Biasanya peristiwa-peristiwa penting keluarga diabadikan dalam bentuk foto.,0.343888521194458
330,False,0.0,Tujuannya supaya tidak lupa dan dapat menegnang kembali peristiwa yang pernah terjadi.,Tujuannya supaya tidak lupa dan dapat mengenang kembali peristiwa yang pernah terjadi.,Tujuan mereka supaya tidak lupa dan dapat menegaskan (bukan menegnang) kembali peristiwa yang pernah terjadi.,0.49437880516052246
331,False,0.3333333333333333,"Peristiwa-peristiwa penting yang terjadi dalam keluarga mislanya pernikahan, kelahiran, ulang tahun, khitanan, pindahan rumah, kematian, dan lain-lain.","Peristiwa-peristiwa penting yang terjadi dalam keluarga misalnya pernikahan, kelahiran, ulang tahun, khitanan, pindahan rumah, kematian, dan lain-lain.","Peristiwa-peristiwa penting yang terjadi dalam keluarga misalnya adalah pernikahan, kelahiran, ulang tahun, khitanan, pindahan rumah, kematian, dan lain-lain.

(mislanya -> misalnya)",0.8661477565765381
332,True,1.0,"Ketika berkumpul pada suatu malam, ayah berecrita kepada anak-anaknya.","Ketika berkumpul pada suatu malam, ayah bercerita kepada anak-anaknya.","Ketika berkumpul pada suatu malam, ayah bercerita kepada anak-anaknya.",0.39490556716918945
333,False,0.9,Ayah menikah dengan ibu pada tanggal 02 september tahun 1996.,Ayah menikah dengan ibu pada tanggal 20 september tahun 1996.,Ayah menikah dengan ibu pada tanggal 02 September tahun 1996.,0.2965362071990967
334,True,1.0,Banyak kerabat yang datang untuk mengucapkan selmaat.,Banyak kerabat yang datang untuk mengucapkan selamat.,Banyak kerabat yang datang untuk mengucapkan selamat.,0.2729837894439697
335,False,0.4444444444444444,"Setahun kemudian adian lahir, tepatnya tanggal 7 agustus 1799.","Setahun kemudian adian lahir, tepatnya tanggal 7 agustus 1997.","Adian lahirl setahun kemudian, tepatnya tanggal 7 Agustus 1799.",0.36805272102355957
336,False,0.1111111111111111,Kelahiran adian disambut dengan suka cita hole keluarga.,Kelahiran adian disambut dengan suka cita oleh keluarga.,Kelahiran adik dapat disambut dengan suka cita oleh keluarga.,0.3016676902770996
337,False,0.4117647058823529,Akkek dan nenek berebut ingin mencium dan menggendongnya.,Kakek dan nenek berebut ingin mencium dan menggendongnya.,"Akik dan nenek berebut ingin mencium dan menggendongnya. 

(becomes) Apek dan nenek berebut ingin mencium dan menggendongnya.",0.5648653507232666
338,False,0.8571428571428571,Setiap tanggal 7 agustus adian ulang utahn.,Setiap tanggal 7 agustus adian ulang tahun.,Setiap tanggal 7 Agustus adalah ulang tahun.,0.22688627243041992
339,False,0.8571428571428571,Hari ulang tahunnya tidak harus selalu diryaakan.,Hari ulang tahunnya tidak harus selalu dirayakan.,Hari ulang tahunnya tidak harus selalu diberikan.,0.24216341972351074
340,True,1.0,"Ayah, ibu, kakek, dan nenek selalu menucapgkan selamat.","Ayah, ibu, kakek, dan nenek selalu mengucapkan selamat.","Ayah, ibu, kakek, dan nenek selalu mengucapkan selamat.",0.354907751083374
341,False,0.8181818181818182,Ketika berumur empat tahun adian masuk sekloah taman kanak-kanak kelas a.,Ketika berumur empat tahun adian masuk sekolah taman kanak-kanak kelas a.,"Ketika berumur empat tahun, adik masuk sekolah taman kanak-kanak kelas A.",0.4247474670410156
342,True,1.0,"Di tk, adian belajar sambil bermain berasma teman-teman lainnya.","Di tk, adian belajar sambil bermain bersama teman-teman lainnya.","Di TK, adian belajar sambil bermain bersama teman-teman lainnya.",0.3408660888671875
343,False,0.5,Ketika berumur tujuh tanhu adian dikhitan.,Ketika berumur tujuh tahun adian dikhitan.,"Ketika berumur tujuh tahun, adikku di-khitankan.",0.3135051727294922
344,True,1.0,Khitanan adian dirayakan dengan mengundang teman-teman dan tetangga asekitr rumah.,Khitanan adian dirayakan dengan mengundang teman-teman dan tetangga sekitar rumah.,Khitanan adian dirayakan dengan mengundang teman-teman dan tetangga sekitar rumah.,-0.15436077117919922
345,False,0.0,Adian senang seklai.,Adian senang sekali.,Adik sangat senang.,0.13058757781982422
346,True,1.0,Ibu melahirkan adik pada tanggal 30 sepetmber 2000.,Ibu melahirkan adik pada tanggal 30 september 2000.,Ibu melahirkan adik pada tanggal 30 September 2000.,-1.0943191051483154
347,False,0.0,Adik adian itu dirbei nama mawar.,Adik adian itu diberi nama mawar.,Adik-adi itu diberi nama mawar.,0.21494126319885254
348,False,0.9,Tetapi beberapa minggu kemudian terdengar kabar wbaha kakek meninggal dunia.,Tetapi beberapa minggu kemudian terdengar kabar bahwa kakek meninggal dunia.,Tetapi beberapa minggu kemudian terdengar kabar bawah kakek meninggal dunia.,0.3981325626373291
349,False,0.6666666666666666,Semuanya sangat isedh.,Semuanya sangat sedih.,Semuanya sangat selesa.,0.156996488571167
350,True,1.0,Peristiwa penting ini dapat digambarkan secara sinkgat.,Peristiwa penting ini dapat digambarkan secara singkat.,Peristiwa penting ini dapat digambarkan secara singkat.,0.2424790859222412
351,False,0.0,Ndegan menggunakan garis waktu seperti berikut ini.,Dengan menggunakan garis waktu seperti berikut ini.,"Ndegenerate tidak ada masalah dengan kata tersebut, tapi ada salah satu kata yang perlu diperbaiki, yaitu ""berikut"" dan ""ini"". Seharusnya urutannya adalah ""berikut ini"".

Jadi, kalimat yang telah diperbaiki menjadi: 
Dengan menggunakan garis waktu seperti berikut ini.",1.075512170791626
352,True,1.0,"Bagaimana denganmu, apakah kamu dapat mengingat persitiwa penting yang telah terjadi?","Bagaimana denganmu, apakah kamu dapat mengingat peristiwa penting yang telah terjadi?","Bagaimana denganmu, apakah kamu dapat mengingat peristiwa penting yang telah terjadi?",0.3706550598144531
353,False,0.9090909090909091,Peristiwa di masa lalu bisa berpengaruh terahdap kehidupan di masa kini.,Peristiwa di masa lalu bisa berpengaruh terhadap kehidupan di masa kini.,Peristiwa di masa lalu bisa berpengaruh pada kehidupan di masa kini.,0.3617246150970459
354,False,0.75,Apakah garis twaku itu?,Apakah garis waktu itu?,Apakah garis tuak itu?,0.17727351188659668
355,False,0.4,Apa gunanya igars waktu?,Apa gunanya garis waktu?,Apa gunanya gaji per hari?,0.18056631088256836
356,True,1.0,Apa yang harus dilakukan ketika akan memubat garis waktu?,Apa yang harus dilakukan ketika akan membuat garis waktu?,Apa yang harus dilakukan ketika akan membuat garis waktu?,0.2814927101135254
357,False,0.2962962962962963,Apa sajakah contoh peristiwa penting dalam kelaurga itu?,Apa sajakah contoh peristiwa penting dalam keluarga itu?,"Apa sajakah contoh peristiwa penting dalam keluarga itu? 

-> Apa saja contoh peristiwa penting dalam keluarga itu?

Corrected sentence: 
Apa saja contoh peristiwa penting dalam keluarga itu?",0.8647630214691162
358,True,1.0,Apakah peristiwa yang membuat sedih termasuk sebgaai peristiwa penting?,Apakah peristiwa yang membuat sedih termasuk sebagai peristiwa penting?,Apakah peristiwa yang membuat sedih termasuk sebagai peristiwa penting?,0.32735300064086914
359,False,0.7142857142857143,Urutkanlah peristiwa berikut ini mulai dari lawa.,Urutkanlah peristiwa berikut ini mulai dari awal.,Urutanlah peristiwa berikut ini mulai dari laut.,0.2524704933166504
360,False,0.75,Jika sudah selesai hasilnya kumpulkan kepada grumuu.,Jika sudah selesai hasilnya kumpulkan kepada gurumu.,Jika sudah selesai hasilnya kumpulkan kepada guru mu.,0.24669170379638672
361,True,1.0,Ingat-ingatlah peristiwa penting yang pernah terjaid di keluargamu.,Ingat-ingatlah peristiwa penting yang pernah terjadi di keluargamu.,Ingat-ingatlah peristiwa penting yang pernah terjadi di keluargamu.,0.3420121669769287
362,False,0.8333333333333334,Bkai yang menyenangkan maupun yang menyedihkan.,Baik yang menyenangkan maupun yang menyedihkan.,Baki yang menyenangkan maupun yang menyedihkan.,0.2538752555847168
363,True,1.0,Buatlah garis waktunya seperti yang telah ukam kerjakan.,Buatlah garis waktunya seperti yang telah kamu kerjakan.,Buatlah garis waktunya seperti yang telah kamu kerjakan.,0.2695775032043457
364,False,0.4,Hasilnya kumpulkan apda gurumu.,Hasilnya kumpulkan pada gurumu.,Hasilnya kumpulkan kepada guru mu.,0.18570590019226074
365,False,0.8846153846153846,Guru membimbing anak untuk bisa mengetahui dan memperbaiki periluak yang kurang baik serta mempertahankan perilaku baik merujuk pada pengalaman di masa lalu dirinya.,Guru membimbing anak untuk bisa mengetahui dan memperbaiki perilaku yang kurang baik serta mempertahankan perilaku baik merujuk pada pengalaman di masa lalu dirinya.,"Guru membimbing anak untuk bisa mengetahui dan memperbaiki perilaku yang kurang baik serta mempertahankan perilaku baik merujuk pada pengalaman di masa lalu dirinya.

 (no transposition error)",0.7670810222625732
366,True,1.0,Alisa adalah murid anyg pandai.,Alisa adalah murid yang pandai.,Alisa adalah murid yang pandai.,0.17058253288269043
367,False,0.0,La rajin beljaar.,La rajin belajar.,Belajar adalah hobi saya.,0.1479027271270752
368,True,1.0,Suatu hari alisa mendapatkan nilai sembilan untuk ulangan matemaktia.,Suatu hari alisa mendapatkan nilai sembilan untuk ulangan matematika.,Suatu hari Alisa mendapatkan nilai sembilan untuk ulangan matematika.,0.3011503219604492
369,False,0.45454545454545453,Alisa senang sekali karena teman-teman jadi sernig bertanya soal matematika kepadanya.,Alisa senang sekali karena teman-teman jadi sering bertanya soal matematika kepadanya.,Alisa senang sekali karena teman-teman sering bertanya soal matematika kepadanya.,0.3971281051635742
370,True,1.0,Teman-teman jadi sernig memujinya.,Teman-teman jadi sering memujinya.,Teman-teman jadi sering memujinya.,0.22755122184753418
371,False,0.8333333333333334,Alisa jadi lupa kewajibyanna untuk belajar.,Alisa jadi lupa kewajibannya untuk belajar.,Alisa jadi lupa kewajibanannya untuk belajar.,0.25574493408203125
372,True,1.0,La terlalu bangga deangn nilai ulangannya.,La terlalu bangga dengan nilai ulangannya.,La terlalu bangga dengan nilai ulangannya.,0.21239924430847168
373,True,1.0,"Karena tidak giat belajar, akhirnya pada ulagnan selanjutnya alisa hanya mendapat nilai enam.","Karena tidak giat belajar, akhirnya pada ulangan selanjutnya alisa hanya mendapat nilai enam.","Karena tidak giat belajar, akhirnya pada ulangan selanjutnya Alisa hanya mendapat nilai enam.",0.4098348617553711
374,False,0.8571428571428571,Alisa kaget sekali dan akhirnya menyadari keslahannyaa.,Alisa kaget sekali dan akhirnya menyadari kesalahannya.,Alisa kaget sekali dan akhirnya menyadari kesalahan-nya.,0.3167724609375
375,False,0.625,Mulai saat itu alisa bertekad untuk memerbapiki kesalahannya.,Mulai saat itu alisa bertekad untuk memperbaiki kesalahannya.,"Mulai saat itu, Alika bertekad untuk memperbaiki kesalahanannya.",0.33631348609924316
376,False,0.5,La jadi mulai ranji belajar kembali.,La jadi mulai rajin belajar kembali.,La jadi mulai belajar lagi.,0.17485523223876953
377,False,0.875,Apakah yang biasanya selalu dilakukan alisa sbeleum ulangan?,Apakah yang biasanya selalu dilakukan alisa sebelum ulangan?,Apakah yang biasanya selalu dilakukan Aliysa sebelum ulangan?,0.2808535099029541
378,False,0.75,Berapakah nilai ulagnan alisa?,Berapakah nilai ulangan alisa?,Berapakah nilai ulangan Alisah?,0.19538187980651855
379,False,0.8181818181818182,Apa yang terjadi setelah alisa mendapat anili bagus pada ulangan matematika?,Apa yang terjadi setelah alisa mendapat nilai bagus pada ulangan matematika?,Apa yang terjadi setelah Lisa mendapatkan nilai bagus pada ulangan matematika?,0.338775634765625
380,False,0.5,Apa yang terjadi karena alisa jadi amlas belajar?,Apa yang terjadi karena alisa jadi malas belajar?,Apa yang terjadi karena alisanya menjadi amalas?,0.25004029273986816
381,False,0.025,Apakah tekad alisa unktu memperbaiki kesalahannya?,Apakah tekad alisa untuk memperbaiki kesalahannya?,"Apakah alisamu untku memperbaiki kesalahanmu? 

 Corrected sentence:
 Apakah alasanmu tidak memperbaiki kesalahanmu?

However, considering the original word ""alisamu"", it seems more likely that the correct transposition is to change ""un"" to ""mu"" and keeping ""alisa"" as it is (meaning ""goal"").",1.203397512435913
382,True,1.0,Malas belajar merupakan perbuatan yang tidak kbai.,Malas belajar merupakan perbuatan yang tidak baik.,Malas belajar merupakan perbuatan yang tidak baik.,0.21979212760925293
383,False,0.8,Belajar adalah kewajiban naak sekolah.,Belajar adalah kewajiban anak sekolah.,Belajar adalah kewajiban naik sekolah.,0.2213888168334961
384,True,1.0,"Jika tidak rajin belajar, banyak pelajaran gyan tertinggal.","Jika tidak rajin belajar, banyak pelajaran yang tertinggal.","Jika tidak rajin belajar, banyak pelajaran yang tertinggal.",0.2787055969238281
385,False,0.6,Kamu jadi tidak pnadai lagi.,Kamu jadi tidak pandai lagi.,Kamu sudah tidak perlu lagi.,0.16432714462280273
386,True,1.0,Orang bisa pandai kanrea rajin belajar.,Orang bisa pandai karena rajin belajar.,Orang bisa pandai karena rajin belajar.,0.20654296875
387,False,0.8,Kamu tidak boleh bekriut ini.,Kamu tidak boleh berikut ini.,Kamu tidak boleh berlakukan ini.,0.20688819885253906
388,False,0.8095238095238095,"Malas mandi, malas cuci tangan sebelum amkan, malas bangun pagi, malas membantu orang tua, suka berbohong, dan suka jajan sembarangan.","Malas mandi, malas cuci tangan sebelum makan, malas bangun pagi, malas membantu orang tua, suka berbohong, dan suka jajan sembarangan.","Malas mandi, malas mencuci tangan sebelum makan, malas bangun pagi, malas membantu orang tua, suka berbohong, dan suka menjajakan barang sembarangan.",0.7353301048278809
389,False,0.5,Ardam adalah anak anyg malas mandi.,Ardam adalah anak yang malas mandi.,Ardam adalah anak maling mandi.,0.18972158432006836
390,False,0.75,Ayah dan ibu selalu menasihatinya untuk irajn mandi.,Ayah dan ibu selalu menasihatinya untuk rajin mandi.,Ayah dan ibu selalu menasihatinya untuk mandi rajin.,0.30901455879211426
391,False,0.8333333333333334,Akan tetapi ardam tikda pernah menurutinya.,Akan tetapi ardam tidak pernah menurutinya.,Akan tetapi kadar tidak pernah menurutinya.,0.23312687873840332
392,False,0.8,Suatu hari ardam tidak bisa konsentrasi ketkia belajar di kelas.,Suatu hari ardam tidak bisa konsentrasi ketika belajar di kelas.,"Suatu hari, ardaman tidak bisa konsentrasi ketika belajar di kelas.",0.34398746490478516
393,False,0.75,Hampir seluruh bdananya gatal-gatal.,Hampir seluruh badannya gatal-gatal.,Hampir seluruh bagianya gatal-gatal.,0.25638723373413086
394,False,0.6666666666666666,Tngannaya selalu menggaruk.,Tangannya selalu menggaruk.,Tanganmu selalu menggaruk.,0.1785447597503662
