no,exact_match,word_accuracy,input_sentence,target_sentence,llm_output,processing_time
277,False,0.3333333333333333,Guru membimbing anak untuk bisa mengingat an menceritakan peristiwa menyedihkan yang pernah terjadi pada diri dan keluarganya.,Guru membimbing anak untuk bisa mengingat dan menceritakan peristiwa menyedihkan yang pernah terjadi pada diri dan keluarganya.,Guru membimbing anak untuk bisa mengingat bahwa ia menceritakan peristiwa menyedihkan yang pernah terjadi pada dirinya dan keluarganya.,0.5843040943145752
278,False,0.5,Suatu hari badan lif demam.,Suatu hari badan alif demam.,Suatu hari badan saya merasa demam.,0.19663596153259277
279,False,0.6666666666666666,Badannya panas sekli.,Badannya panas sekali.,"Badannya panas sekiligi,",0.16205286979675293
280,False,0.5,Ibu membawa alif ke dokter dekat rumh.,Ibu membawa alif ke dokter dekat rumah.,Ibu membawa Alif ke dokter di dekat rumah.,0.25806689262390137
281,False,0.6666666666666666,"Kata dokter, alif saki demam berdarah.","Kata dokter, alif sakit demam berdarah.","Kata dokter, Alifski mengalami demam berdarah.",0.298159122467041
282,True,1.0,Alif harus irawat di rumah sakit.,Alif harus dirawat di rumah sakit.,Alif harus dirawat di rumah sakit.,0.2118394374847412
283,True,1.0,Demam berdarah adalah penykit berbahaya.,Demam berdarah adalah penyakit berbahaya.,Demam berdarah adalah penyakit berbahaya.,0.21871256828308105
284,False,0.8,Alif dirawat selama sepuuh hari.,Alif dirawat selama sepuluh hari.,Alif dirawat selama semuanya hari.,0.21848464012145996
285,False,0.037037037037037035,Selama dirawat alif dibei infus.,Selama dirawat alif diberi infus.,"Selama di rawat di bed, saya tidak yakin apakah ada kata ""alif"" yang benar karena biasanya berarti anak masih bayi dan sedang disapih susu formula oleh ibunya.",0.6904342174530029
286,True,1.0,Banyak teman sekolah dan tetangga dekat rumh yang menjenguk.,Banyak teman sekolah dan tetangga dekat rumah yang menjenguk.,Banyak teman sekolah dan tetangga dekat rumah yang menjenguk.,0.31843113899230957
287,True,1.0,Alif sedih sekali karena tidak bisa berain dan belajar bersama teman-temannya selama sakit.,Alif sedih sekali karena tidak bisa bermain dan belajar bersama teman-temannya selama sakit.,Alif sedih sekali karena tidak bisa bermain dan belajar bersama teman-temannya selama sakit.,0.41910481452941895
288,True,1.0,Alif tidak mau lagi dirawat di rumh sakit.,Alif tidak mau lagi dirawat di rumah sakit.,Alif tidak mau lagi dirawat di rumah sakit.,0.24818849563598633
289,False,0.8888888888888888,"Waktu rani berumur empat tahun, kakek sudh sakit keras.","Waktu rani berumur empat tahun, kakek sudah sakit keras.","Waktu ratu berumur empat tahun, kakek sudah sakit keras.",0.31783580780029297
290,False,0.8333333333333334,Kakek sering irawat di rumah sakit.,Kakek sering dirawat di rumah sakit.,Kakek sering merawat di rumah sakit.,0.2426598072052002
291,False,0.8,"Ketika sedang berkumpul bersama di ruang kelarga, paman menelepon ayah.","Ketika sedang berkumpul bersama di ruang keluarga, paman menelepon ayah.","Ketika sedang berkumpul bersama di rumah keluarga, paman menelpon ayah.",0.402585506439209
292,True,1.0,Paman mengabarkan kakek suda meninggal dunia.,Paman mengabarkan kakek sudah meninggal dunia.,Paman mengabarkan kakek sudah meninggal dunia.,0.2604525089263916
293,True,1.0,Setelah itu kluarga rani langsung pergi ke rumah kakek.,Setelah itu keluarga rani langsung pergi ke rumah kakek.,Setelah itu keluarga rani langsung pergi ke rumah kakek.,0.33206963539123535
294,False,0.8,Di rumah kakek sudah banyak orang yan datang melayat.,Di rumah kakek sudah banyak orang yang datang melayat.,Di rumah kakek sudah banyak orang yang datang untuk melayat.,0.2899742126464844
295,True,1.0,Semuanya berdoa ntuk kakek.,Semuanya berdoa untuk kakek.,Semuanya berdoa untuk kakek.,0.20052599906921387
296,True,1.0,"Semua orang merasa sedih, ada juga yan menangis.","Semua orang merasa sedih, ada juga yang menangis.","Semua orang merasa sedih, ada juga yang menangis.",0.25846195220947266
297,False,0.875,"Rani juga menangis, karena tidak punya kakk lagi.","Rani juga menangis, karena tidak punya kakek lagi.","Rani juga menangis, karena tidak punya kakak lagi.",0.2560877799987793
298,False,0.875,Rumah keluarga wildan berada dekat dengan sunai besar.,Rumah keluarga wildan berada dekat dengan sungai besar.,Rumah keluarga Wildan berada dekat dengan sungai besar.,0.2962503433227539
299,False,0.6,Sungai itu namanya sungi citarum.,Sungai itu namanya sungai citarum.,Sungai itu namanya Sungai Citarum.,0.2285919189453125
300,True,1.0,Airnya akan banyak kala musim hujan.,Airnya akan banyak kalau musim hujan.,Airnya akan banyak kalau musim hujan.,0.2220919132232666
301,True,1.0,Kalau musim kemarau airna jadi sedikit.,Kalau musim kemarau airnya jadi sedikit.,Kalau musim kemarau airnya jadi sedikit.,0.2534162998199463
302,False,0.8333333333333334,Suatu hari hujan leba lama sekali.,Suatu hari hujan lebat lama sekali.,Suatu hari hujan lebat selama sekali.,0.23726248741149902
303,True,1.0,Tanpa disangka air sungi itu meluap.,Tanpa disangka air sungai itu meluap.,Tanpa disangka air sungai itu meluap.,0.2402651309967041
304,False,0.9285714285714286,"Rumah-rumah yang ada di dekat sungai tu jadi terendam air, termasuk rumah keluarga wildan.","Rumah-rumah yang ada di dekat sungai itu jadi terendam air, termasuk rumah keluarga wildan.","Rumah-rumah yang ada di dekat sungai itu jadi terendam air, termasuk rumah keluarga Wildan.",-0.31624913215637207
305,True,1.0,Semua barang yang ada di rumah jad basah.,Semua barang yang ada di rumah jadi basah.,Semua barang yang ada di rumah jadi basah.,-0.7832179069519043
306,False,0.9166666666666666,Keluarga wildan dan tetangganya harus mengungsi k tempat yang tidak terkena banjir.,Keluarga wildan dan tetangganya harus mengungsi ke tempat yang tidak terkena banjir.,Keluarga Wildan dan tetangganya harus mengungsi ke tempat yang tidak terkena banjir.,0.4344823360443115
307,False,0.8888888888888888,Selama banjir sekolah diliburkan karena sekolah jug terkena banjir.,Selama banjir sekolah diliburkan karena sekolah juga terkena banjir.,Selama banjir sekolah dileburkan karena sekolah juga terkena banjir.,0.3430037498474121
308,True,1.0,Wildan dan teman-temannya terpaksa belajar di temat pengungsian.,Wildan dan teman-temannya terpaksa belajar di tempat pengungsian.,Wildan dan teman-temannya terpaksa belajar di tempat pengungsian.,0.34913206100463867
309,False,0.8,Isilah titik-titik di bawa ini!,Isilah titik-titik di bawah ini!,Isiilah titik-titik di bawah ini!,0.2763693332672119
310,True,1.0,Peristiwa menyedihkan apa yang pernah kamu alai?,Peristiwa menyedihkan apa yang pernah kamu alami?,Peristiwa menyedihkan apa yang pernah kamu alami?,0.3280525207519531
311,True,1.0,Cobalah untuk meningatnya.,Cobalah untuk mengingatnya.,Cobalah untuk mengingatnya.,0.20996403694152832
312,True,1.0,Tuliskan pada daftar i bawah ini.,Tuliskan pada daftar di bawah ini.,Tuliskan pada daftar di bawah ini.,0.2581288814544678
313,False,0.6875,Guru membimbing anak untuk bisa mengingat perstiwa menyedihkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,Guru membimbing anak untuk bisa mengingat peristiwa menyedihkan yang pernah dialami diri dan keluarganya sebanyak-banyaknya.,Guru membimbing anak untuk bisa mengingat peristiwa menyedihkan yang pernah dialami oleh diri dan keluarganya sebanyak-banyaknya.,0.6992056369781494
314,False,0.8888888888888888,Pilihlah peristiwa yang paling menyedihkan yang perah kamu alami.,Pilihlah peristiwa yang paling menyedihkan yang pernah kamu alami.,Pilihlah peristiwa yang paling menyedihkan yang telah kamu alami.,0.35504817962646484
315,False,0.3,Guru membimbing anak agar mampu mengingat an menceritakan kembali peristiwa penting yang pernah dialaminya serta mengurutkannya sesuai urutan waktu.,Guru membimbing anak agar mampu mengingat dan menceritakan kembali peristiwa penting yang pernah dialaminya serta mengurutkannya sesuai urutan waktu.,Guru membimbing anak agar mampu mengingat ana untuk menceritakan kembali peristiwa penting yang pernah dialamiinya serta mengurutkannya sesuai urutan waktu.,0.7732012271881104
316,False,0.5555555555555556,Setiap orang pasti pernah mengalami peristiwa ata pengalaman.,Setiap orang pasti pernah mengalami peristiwa atau pengalaman.,Setiap orang pasti pernah mengalami suatu peristiwa atau pengalaman.,0.38070178031921387
317,True,1.0,Pengalaman ada yang menyenangkan dan ada pul yang menyedihkan atau tidak menyenangkan.,Pengalaman ada yang menyenangkan dan ada pula yang menyedihkan atau tidak menyenangkan.,Pengalaman ada yang menyenangkan dan ada pula yang menyedihkan atau tidak menyenangkan.,0.44168543815612793
318,False,0.6666666666666666,Pengalaman jangan dilpakan.,Pengalaman jangan dilupakan.,Pengalaman jangan dijalankan.,0.208984375
319,False,0.6666666666666666,Apalagi pengalaman pening.,Apalagi pengalaman penting.,Apalagi pengalaman peningat.,0.23558545112609863
320,True,1.0,Tidak semua peristiwa penting dapat kita ingt.,Tidak semua peristiwa penting dapat kita ingat.,Tidak semua peristiwa penting dapat kita ingat.,0.2692832946777344
321,True,1.0,"Supaya peristiwa penting gampang diingat, perlu dibat garis waktu.","Supaya peristiwa penting gampang diingat, perlu dibuat garis waktu.","Supaya peristiwa penting gampang diingat, perlu dibuat garis waktu.",0.39909934997558594
322,True,1.0,Garis waktu adalah urutan peristiwa-peristiwa penting berasarkan waktu kejadiannya.,Garis waktu adalah urutan peristiwa-peristiwa penting berdasarkan waktu kejadiannya.,Garis waktu adalah urutan peristiwa-peristiwa penting berdasarkan waktu kejadiannya.,0.40204429626464844
323,False,0.9523809523809523,Garis waktu di atas menceritakan tentang perstiwa yang kamu alami sejak bangun tidur dipagi hari sampai kembali tidur di malam hari.,Garis waktu di atas menceritakan tentang peristiwa yang kamu alami sejak bangun tidur dipagi hari sampai kembali tidur di malam hari.,Garis waktu di atas menceritakan tentang peristiwa yang kamu alami sejak bangun tidur pagi hari sampai kembali tidur di malam hari.,0.607475996017456
324,False,0.6,Selama satu hari itu adakah peristiwa menenangkan maupun menyedihkan yang terjadi?,Selama satu hari itu adakah peristiwa menyenangkan maupun menyedihkan yang terjadi?,"Selama satu hari itu adaakah peristiwa menenangkan maupun menyedihkan yang terjadi?

(Corrected ""adakah"" to ""ada"")",0.5552592277526855
325,False,0.8888888888888888,Peristiwa penting dalam keluarga pun bisa dibat garis waktunya.,Peristiwa penting dalam keluarga pun bisa dibuat garis waktunya.,Peristiwa penting dalam keluarga pun bisa dibatasi garis waktunya.,0.34365224838256836
326,True,1.0,Terlebih dahulu kamu harus mengingat peristiwa pening apa saja yang pernah dialami dalam keluargamu.,Terlebih dahulu kamu harus mengingat peristiwa penting apa saja yang pernah dialami dalam keluargamu.,Terlebih dahulu kamu harus mengingat peristiwa penting apa saja yang pernah dialami dalam keluargamu.,0.47182464599609375
327,False,0.7,Untuk itu kamu bisa menanyakannya kepada keda orang tuamu.,Untuk itu kamu bisa menanyakannya kepada kedua orang tuamu.,Untuk itu kamu bisa menanyakan kepada kedua orang tua kamu.,0.2740938663482666
328,True,1.0,Bisa pula kamu melihat-lihat lagi album fto yang dimiliki keluargamu.,Bisa pula kamu melihat-lihat lagi album foto yang dimiliki keluargamu.,Bisa pula kamu melihat-lihat lagi album foto yang dimiliki keluargamu.,0.35151171684265137
329,True,1.0,Biasanya peristiwa-peristiwa penting keluarga diabadikan dalam benuk foto.,Biasanya peristiwa-peristiwa penting keluarga diabadikan dalam bentuk foto.,Biasanya peristiwa-peristiwa penting keluarga diabadikan dalam bentuk foto.,0.3768751621246338
330,False,0.8333333333333334,Tujuannya supaya tidak lupa dan dapat menenang kembali peristiwa yang pernah terjadi.,Tujuannya supaya tidak lupa dan dapat mengenang kembali peristiwa yang pernah terjadi.,Tujuan-nya supaya tidak lupa dan dapat menceritakan kembali peristiwa yang pernah terjadi.,0.43407106399536133
331,False,0.85,"Peristiwa-peristiwa penting yang terjadi dalam keluarga mislnya pernikahan, kelahiran, ulang tahun, khitanan, pindahan rumah, kematian, dan lain-lain.","Peristiwa-peristiwa penting yang terjadi dalam keluarga misalnya pernikahan, kelahiran, ulang tahun, khitanan, pindahan rumah, kematian, dan lain-lain.","Peristiwa-peristiwa penting yang terjadi dalam keluarga misalnya pernikahan, kelahiran, ulang tahun, khitanan, pindahan rumah, kematian, dan lain-lain.

(Mislnya -> Misalnya)",0.9155158996582031
332,False,0.6666666666666666,"Ketika berkumpul pada suatu malam, ayah bererita kepada anak-anaknya.","Ketika berkumpul pada suatu malam, ayah bercerita kepada anak-anaknya.","Ketika berkumpul pada suatu malam, ayah memberitahu anak-anaknya.",0.38277268409729004
333,False,0.8,Ayah menikah dengan ibu pada tanggal 2 september tahun 1996.,Ayah menikah dengan ibu pada tanggal 20 september tahun 1996.,Ayah menikah dengan ibu pada tanggal 2 September tahun 1996.,0.32503771781921387
334,True,1.0,Banyak kerabat yang datang untuk mengucapkan selmat.,Banyak kerabat yang datang untuk mengucapkan selamat.,Banyak kerabat yang datang untuk mengucapkan selamat.,0.2867727279663086
335,False,0.5555555555555556,"Setahun kemudian adian lahir, tepatnya tanggal  agustus 1997.","Setahun kemudian adian lahir, tepatnya tanggal 7 agustus 1997.","Setahun kemudian Adian lahir, tepatnya tanggal Agustus 1997.",0.3542139530181885
336,False,0.375,Kelahiran adian disambut dengan suka cita ole keluarga.,Kelahiran adian disambut dengan suka cita oleh keluarga.,Kelahiran adik disambut dengan sukacita oleh keluarga.,0.294780969619751
337,True,1.0,Kakek an nenek berebut ingin mencium dan menggendongnya.,Kakek dan nenek berebut ingin mencium dan menggendongnya.,Kakek dan nenek berebut ingin mencium dan menggendongnya.,0.3089771270751953
338,False,0.7142857142857143,Setiap tanggal 7 agustus adian ulang tahn.,Setiap tanggal 7 agustus adian ulang tahun.,Setiap tanggal 7 Agustus ada ulang tahun.,0.2526736259460449
339,True,1.0,Hari ulang tahunnya tidak harus selalu diryakan.,Hari ulang tahunnya tidak harus selalu dirayakan.,Hari ulang tahunnya tidak harus selalu dirayakan.,0.26772046089172363
340,True,1.0,"Ayah, ibu, kakek, dan nenek selalu menucapkan selamat.","Ayah, ibu, kakek, dan nenek selalu mengucapkan selamat.","Ayah, ibu, kakek, dan nenek selalu mengucapkan selamat.",0.3754692077636719
341,False,0.8181818181818182,Ketika berumur empat tahun adian masuk seklah taman kanak-kanak kelas a.,Ketika berumur empat tahun adian masuk sekolah taman kanak-kanak kelas a.,Ketika berumur empat tahun adiknya masuk sekolah taman kanak-kanak kelas A.,0.4412870407104492
342,False,0.7777777777777778,"Di tk, adian belajar sambil bermain berama teman-teman lainnya.","Di tk, adian belajar sambil bermain bersama teman-teman lainnya.","Di sekolah, adik belajar sambil bermain bersama teman-teman lainnya.",0.3744184970855713
343,False,0.375,Ketika berumur tujuh tahu adian dikhitan.,Ketika berumur tujuh tahun adian dikhitan.,"Ketika berumur tujuh tahun, adiknya dikhitan menjadi takwa.",0.36440110206604004
344,False,0.9,Khitanan adian dirayakan dengan mengunang teman-teman dan tetangga sekitar rumah.,Khitanan adian dirayakan dengan mengundang teman-teman dan tetangga sekitar rumah.,Khitanan adalah dirayakan dengan mengundang teman-teman dan tetangga sekitar rumah.,0.43138742446899414
345,False,0.6666666666666666,Adian senang sekli.,Adian senang sekali.,Adik senang sekali.,0.16382479667663574
346,False,0.875,Ibu melahirkan adik pada tanggal 30 sepember 2000.,Ibu melahirkan adik pada tanggal 30 september 2000.,Ibu melahirkan adik pada tanggal 30 September 2000.,0.29956865310668945
347,False,0.0,Adik adian itu dibei nama mawar.,Adik adian itu diberi nama mawar.,Adik-adik itu bernama Mawar.,0.21861767768859863
348,True,1.0,Tetapi beberapa minggu kemudian terdengar kabar baha kakek meninggal dunia.,Tetapi beberapa minggu kemudian terdengar kabar bahwa kakek meninggal dunia.,Tetapi beberapa minggu kemudian terdengar kabar bahwa kakek meninggal dunia.,0.4154648780822754
349,True,1.0,Semuanya sangat sedh.,Semuanya sangat sedih.,Semuanya sangat sedih.,0.15950322151184082
350,True,1.0,Peristiwa penting ini dapat digambarkan secara sinkat.,Peristiwa penting ini dapat digambarkan secara singkat.,Peristiwa penting ini dapat digambarkan secara singkat.,0.2489330768585205
351,True,1.0,Dengan menggunakan garis waktu seperti berikut ni.,Dengan menggunakan garis waktu seperti berikut ini.,Dengan menggunakan garis waktu seperti berikut ini.,0.20212125778198242
352,True,1.0,"Bagaimana denganmu, apakah kamu dapat mengingat perstiwa penting yang telah terjadi?","Bagaimana denganmu, apakah kamu dapat mengingat peristiwa penting yang telah terjadi?","Bagaimana denganmu, apakah kamu dapat mengingat peristiwa penting yang telah terjadi?",0.40341901779174805
353,True,1.0,Peristiwa di masa lalu bisa berpengaruh teradap kehidupan di masa kini.,Peristiwa di masa lalu bisa berpengaruh terhadap kehidupan di masa kini.,Peristiwa di masa lalu bisa berpengaruh terhadap kehidupan di masa kini.,0.41924428939819336
354,False,0.75,Apakah garis waku itu?,Apakah garis waktu itu?,Apakah garis baca itu?,0.16841840744018555
355,False,0.75,Apa gunanya gars waktu?,Apa gunanya garis waktu?,Apakah gunanya garis waktu?,0.16571712493896484
356,False,0.0,Apa yang harus dilakukan ketika akan memuat garis waktu?,Apa yang harus dilakukan ketika akan membuat garis waktu?,"Apakah ada kesalahan penulisan dalam kalimat tersebut? Kalau iya, saya bisa membantu.",0.40205907821655273
357,False,0.875,Apa sajakah contoh peristiwa penting dalam kelarga itu?,Apa sajakah contoh peristiwa penting dalam keluarga itu?,Apakah sajakah contoh peristiwa penting dalam keluarga itu?,0.32233357429504395
358,True,1.0,Apakah peristiwa yang membuat sedih termasuk sebgai peristiwa penting?,Apakah peristiwa yang membuat sedih termasuk sebagai peristiwa penting?,Apakah peristiwa yang membuat sedih termasuk sebagai peristiwa penting?,0.3368651866912842
359,True,1.0,Urutkanlah peristiwa berikut ini mulai dari awa.,Urutkanlah peristiwa berikut ini mulai dari awal.,Urutkanlah peristiwa berikut ini mulai dari awal.,0.29354095458984375
360,False,0.8571428571428571,Jika sudah selesai hasilnya kumpulkan kepada grumu.,Jika sudah selesai hasilnya kumpulkan kepada gurumu.,Jika sudah selesai hasilnya kumpulkan kepada guru.,0.25357651710510254
361,True,1.0,Ingat-ingatlah peristiwa penting yang pernah terjad di keluargamu.,Ingat-ingatlah peristiwa penting yang pernah terjadi di keluargamu.,Ingat-ingatlah peristiwa penting yang pernah terjadi di keluargamu.,0.36959099769592285
362,True,1.0,Baik yang menyenangkan mapun yang menyedihkan.,Baik yang menyenangkan maupun yang menyedihkan.,Baik yang menyenangkan maupun yang menyedihkan.,0.26886510848999023
363,False,0.875,Buatlah garis waktunya seperti yang telah kam kerjakan.,Buatlah garis waktunya seperti yang telah kamu kerjakan.,Buatlah garis waktunya seperti yang telah kita kerjakan.,0.2789297103881836
364,False,0.5,Hasilnya kumpulkan pda gurumu.,Hasilnya kumpulkan pada gurumu.,Hasilnya kumpulkan pd guru-mu.,0.22306585311889648
365,False,0.23076923076923078,Guru membimbing anak untuk bisa mengetahui an memperbaiki perilaku yang kurang baik serta mempertahankan perilaku baik merujuk pada pengalaman di masa lalu dirinya.,Guru membimbing anak untuk bisa mengetahui dan memperbaiki perilaku yang kurang baik serta mempertahankan perilaku baik merujuk pada pengalaman di masa lalu dirinya.,Guru membimbing anak untuk bisa mengetahui apa dan bagaimana cara memperbaiki perilaku yang kurang baik serta mempertahankan perilaku baik merujuk pada pengalaman di masa lalu dirinya.,0.8235316276550293
366,True,1.0,Alisa adalah murid ang pandai.,Alisa adalah murid yang pandai.,Alisa adalah murid yang pandai.,0.18958568572998047
367,True,1.0,La rajin beljar.,La rajin belajar.,La rajin belajar.,0.1517026424407959
368,False,0.8888888888888888,Suatu hari alisa mendapatkan nilai sembilan ntuk ulangan matematika.,Suatu hari alisa mendapatkan nilai sembilan untuk ulangan matematika.,Suatu hari Alisa mendapatkan nilai sembilan untuk ulangan matematika.,0.32620811462402344
369,False,0.36363636363636365,Alisa senang sekali karena teman-teman jadi serng bertanya soal matematika kepadanya.,Alisa senang sekali karena teman-teman jadi sering bertanya soal matematika kepadanya.,Alisa senang sekali karena teman-temannya sering bertanya tentang matematika kepadanya.,0.39809274673461914
370,False,0.6,Teman-teman jadi serng memujinya.,Teman-teman jadi sering memujinya.,Teman-teman jadi sering memuji dia.,0.2487173080444336
371,True,1.0,Alisa jadi lupa kewajibanna untuk belajar.,Alisa jadi lupa kewajibannya untuk belajar.,Alisa jadi lupa kewajibannya untuk belajar.,0.28690242767333984
372,True,1.0,La terlalu bangga dengn nilai ulangannya.,La terlalu bangga dengan nilai ulangannya.,La terlalu bangga dengan nilai ulangannya.,0.22725605964660645
373,False,0.7692307692307693,"Karena tidak giat belajar, akhirnya pada ulagan selanjutnya alisa hanya mendapat nilai enam.","Karena tidak giat belajar, akhirnya pada ulangan selanjutnya alisa hanya mendapat nilai enam.","Karena tidak giiat belajar, akhirnya pada ujian selanjutnya Alisa hanya mendapat nilai enam.",0.42346954345703125
374,True,1.0,Alisa kaget sekali dan akhirnya menyadari keslahannya.,Alisa kaget sekali dan akhirnya menyadari kesalahannya.,Alisa kaget sekali dan akhirnya menyadari kesalahannya.,0.3142263889312744
375,False,0.0,Mulai saat itu alisa bertekad untuk memerbaiki kesalahannya.,Mulai saat itu alisa bertekad untuk memperbaiki kesalahannya.,Alisa ber Tekad untuk memperbaiki kesalahan-nya.,0.29175567626953125
376,False,0.2857142857142857,La jadi mulai raji belajar kembali.,La jadi mulai rajin belajar kembali.,La jadi menjadi mulai rajin belajar lagi.,0.22349238395690918
377,False,0.875,Apakah yang biasanya selalu dilakukan alisa sbelum ulangan?,Apakah yang biasanya selalu dilakukan alisa sebelum ulangan?,Apakah yang biasanya selalu dilakukan alumni sebelum ulangan?,0.2704920768737793
378,False,0.25,Berapakah nilai ulagan alisa?,Berapakah nilai ulangan alisa?,Berapa nila ulangan alisis?,0.1922013759613037
379,False,0.6363636363636364,Apa yang terjadi setelah alisa mendapat nili bagus pada ulangan matematika?,Apa yang terjadi setelah alisa mendapat nilai bagus pada ulangan matematika?,Apakah yang terjadi setelah Alisa mendapatkan nilai baik pada ulangan matematika?,0.34694552421569824
380,False,0.75,Apa yang terjadi karena alisa jadi mlas belajar?,Apa yang terjadi karena alisa jadi malas belajar?,Apakah yang terjadi karena alasinya jadi malas belajar?,0.2669529914855957
381,False,0.8333333333333334,Apakah tekad alisa untu memperbaiki kesalahannya?,Apakah tekad alisa untuk memperbaiki kesalahannya?,Apakah tekad alias untuk memperbaiki kesalahannya?,0.2514183521270752
382,True,1.0,Malas belajar merupakan perbuatan yang tidak bai.,Malas belajar merupakan perbuatan yang tidak baik.,Malas belajar merupakan perbuatan yang tidak baik.,0.2350151538848877
383,False,0.8,Belajar adalah kewajiban nak sekolah.,Belajar adalah kewajiban anak sekolah.,Belajar adalah kewajiban untuk sekolah.,0.2206881046295166
384,True,1.0,"Jika tidak rajin belajar, banyak pelajaran yan tertinggal.","Jika tidak rajin belajar, banyak pelajaran yang tertinggal.","Jika tidak rajin belajar, banyak pelajaran yang tertinggal.",0.2820465564727783
385,False,0.6,Kamu jadi tidak pndai lagi.,Kamu jadi tidak pandai lagi.,Kamu sudah tidak peduli lagi.,0.16281366348266602
386,True,1.0,Orang bisa pandai karea rajin belajar.,Orang bisa pandai karena rajin belajar.,Orang bisa pandai karena rajin belajar.,0.21370959281921387
387,False,0.8,Kamu tidak boleh beriut ini.,Kamu tidak boleh berikut ini.,Kamu tidak boleh berikan ini.,0.20180177688598633
388,False,0.0,"Malas mandi, malas cuci tangan sebelum mkan, malas bangun pagi, malas membantu orang tua, suka berbohong, dan suka jajan sembarangan.","Malas mandi, malas cuci tangan sebelum makan, malas bangun pagi, malas membantu orang tua, suka berbohong, dan suka jajan sembarangan.","Mandi, mencuci tangan sebelum makan, bangun pagi, membantu orang tua, berbohong, dan jajan sembarangan.",0.5431993007659912
389,True,1.0,Ardam adalah anak ang malas mandi.,Ardam adalah anak yang malas mandi.,Ardam adalah anak yang malas mandi.,0.21056818962097168
390,False,0.75,Ayah dan ibu selalu menasihatinya untuk rajn mandi.,Ayah dan ibu selalu menasihatinya untuk rajin mandi.,Ayah dan ibu selalu menasihatinya untuk mencuci badan.,0.3217322826385498
391,True,1.0,Akan tetapi ardam tida pernah menurutinya.,Akan tetapi ardam tidak pernah menurutinya.,Akan tetapi ardam tidak pernah menurutinya.,0.2668590545654297
392,False,0.9,Suatu hari ardam tidak bisa konsentrasi ketka belajar di kelas.,Suatu hari ardam tidak bisa konsentrasi ketika belajar di kelas.,Suatu hari ardha tidak bisa konsentrasi ketika belajar di kelas.,0.3299572467803955
393,True,1.0,Hampir seluruh bdannya gatal-gatal.,Hampir seluruh badannya gatal-gatal.,Hampir seluruh badannya gatal-gatal.,0.24050092697143555
394,True,1.0,Tangannya selalu mengaruk.,Tangannya selalu menggaruk.,Tangannya selalu menggaruk.,0.19360899925231934
395,False,0.8333333333333334,Akhirnya ardam dinasihati leh ibu guru.,Akhirnya ardam dinasihati oleh ibu guru.,Akhirnya ardapan dinasihati oleh ibu guru.,-0.5817067623138428
396,True,1.0,Malas mandi adalah kebiasaan yang tidak bai.,Malas mandi adalah kebiasaan yang tidak baik.,Malas mandi adalah kebiasaan yang tidak baik.,-0.794379472732544
397,True,1.0,Mandi dua kali sehari bisa menjaga ksehatan tubuh.,Mandi dua kali sehari bisa menjaga kesehatan tubuh.,Mandi dua kali sehari bisa menjaga kesehatan tubuh.,0.26877903938293457
398,False,0.8333333333333334,Ardam akhirnya tidak mala mandi lagi.,Ardam akhirnya tidak malas mandi lagi.,Ardam akhirnya tidak pernah mandi lagi.,0.24448204040527344
399,True,1.0,Kini badannya selalu bersih dan tidak gtal-gatal lagi.,Kini badannya selalu bersih dan tidak gatal-gatal lagi.,Kini badannya selalu bersih dan tidak gatal-gatal lagi.,0.2948780059814453
400,True,1.0,Apakah kewajiban ana sekolah?,Apakah kewajiban anak sekolah?,Apakah kewajiban anak sekolah?,0.19327998161315918
401,True,1.0,Apakah akibatnya jika oran malas belajar?,Apakah akibatnya jika orang malas belajar?,Apakah akibatnya jika orang malas belajar?,0.23712563514709473
402,False,0.8333333333333334,Sebutkan contoh-contoh perilaku ang tidak baik?,Sebutkan contoh-contoh perilaku yang tidak baik?,Sebutkan contoh-contoh perilaku yang tidak baik.,0.23795533180236816
403,False,0.9090909090909091,Apa yang harus dilakukan ketika kita memliki perilaku yang tidak baik?,Apa yang harus dilakukan ketika kita memiliki perilaku yang tidak baik?,Apakah yang harus dilakukan ketika kita memiliki perilaku yang tidak baik?,0.2924308776855469
404,False,0.875,Apakah akibatnya jika kita malas mandi sperti ardam?,Apakah akibatnya jika kita malas mandi seperti ardam?,Apakah akibatnya jika kita malas mandi seperti adik?,0.29169249534606934
405,True,1.0,Diskusikan dengan temn sekelompokmu.,Diskusikan dengan teman sekelompokmu.,Diskusikan dengan teman sekelompokmu.,0.25050878524780273
406,False,0.42857142857142855,Amatilah perilaku buruk i bawah ini.,Amatilah perilaku buruk di bawah ini.,Amatilah perilaku buruk tersebut di bawah ini.,0.2592952251434326
407,False,0.6666666666666666,Bagaimanakah cara memerbaikinya?,Bagaimanakah cara memperbaikinya?,Bagaimana cara memperbaikinya?,0.2045435905456543
408,True,1.0,Apakah kamu memiliki perilaku buruk yang hars diperbaiki?,Apakah kamu memiliki perilaku buruk yang harus diperbaiki?,Apakah kamu memiliki perilaku buruk yang harus diperbaiki?,0.2720484733581543
409,True,1.0,Tuliskanlah dalam daftar beriut ini.,Tuliskanlah dalam daftar berikut ini.,Tuliskanlah dalam daftar berikut ini.,0.226395845413208
410,False,0.0,Apa yang akan kamu lakukan untuk memerbaikinya?,Apa yang akan kamu lakukan untuk memperbaikinya?,Apakah tidak ada deletion error di dalam kalimat tersebut?,0.22637605667114258
